label,text,id
0,🏳️‍🌈,a6ed2f1b758
0,Watch out folks the spelling and gramme police are out. Andy take a 'kin holiday. Did I put the squiggle in the right place?,85956b58ef9
0,Mitchell Mhlanga Jackiline Olayemi Michelle Chido Sigauque,4a3dfbb9308
1,Let's hope the cold weather that's comming stops them in their tracks,fd2a2c9b03e
0,years of austerity will turn people xenophobic,2533f9d4ac5
0,No. I really don't. Care to explain?,ca323b0ab97
1,He is to blame not the world,c195fc65df5
0,"GOD loves those who respect HIS laws. To respect the laws of GOD means to love him. Even if you drive too fast you get you bill, so what?",ca6ca1e10a1
0,Why? Are you worried men are gonna ogle you the way you've likely ogled women your entire life,e45e37a043c
0,I'm afraid that you've missed my whole point of view! I'm not using their words or analysis I was just trying to say that denying the existence of racism in Sweden is only helping the racists! I know from own personal experience of growing up in Sweden that racism and segregation existed way before SD. And those who deny it have either never experienced it because they look right/white or choosing to be blind about it,51fa16a86ca
0,"I am proud to be a Romanian and I'm proud of our cultural heritage. Sure Romania has its problems, but let's not forget that many ''filthy"" Romanians have contributed to the progress of modern-day European society., e.g. Henri Coanda, Emil Racovita, George Emil Palade, and the list can continue... But what can you do... haters gonna hate. #small town mentality",0505b95fedc
1,"Why does the media keep showing pixel pictures, a body is just a live body dead, oh look there's a live body standing up and a dead body laying down",db11478d284
1,shouls have looked after his family and fought for his country!!,93b8634dc65
1,i thought transgenders was when a man or women go through operations to get the other persons parts hahaha,63a3df3c2b1
1,Degenerates,88e482a6a49
1,She's being attacked for being stupid.,73c8f29ea03
0,Immigration is desperately important to helping grow this country's economy. To stop immigration is to stymie growth and development for a few votes which is shortsighted as fuck.,b340e9780bc
1,"If your kid dies, then you should die trying to save them!",3b8276bafee
1,"Some Christians becoming too much compromised with their faith, too much mixing with other faiths is called liberal retards, whilst Muslims never show their solidarity with Christians. Sheep for sheep and goat for goat. Without wearing hijab, we can do much better in support of Muslims and other people around the world. Be mindful that Muslims in the Middle East hate seeing the cross worn by women in their countries.",0f23d8eaf63
1,"I'm a hater, I'm a girl who loves a man.",58647f554e8
0,Sooo....cherrypicking! 😎,0151281999d
1,STOP THE MUSLIM TERRORIST CANCER,2845c9d0e63
0,"John Markey: I'm a traitor for defending my country against the likes of you, spreading hateful propaganda? Interesting point of view.",5fd03f2a205
1,"A person who has received a primarily Islamic education will be less scientific, less methodical and less logical, that is obvious and has nothing to do with race, that would be applicable whether they were Syrian or Swedish. Some are refugees, some are migrants.",0b264ba85f1
0,"God loves everyone, not always everything. He loves the person, NOT the behaviour.",355b746bd1d
0,If me I would salvaged boat. 😁 👍,1c2def97fae
1,Why does this remind me of a military movement.,2b06ff5ab83
1,Actually I think media hype is behind hostility to the EU myself.,cabff7b3ec6
1,"To counter fight this evil fiction historians must do more to show factual accounts 3 weeks ago historians suspect that jesus is just a myth, this character is created by humans, the same is true for many religions , just how you believe a story told by so many people at primitive times with primitive people while you don't believe your mind and real present facts around you",fe1485389ba
0,"This supposed god person we will not and could never meet!! Why not just live for those we can see, touch and hear, and most of all......express and share our love with, No matter who it is!! After all, the bible is just a clever make believe story that the weak choose to believe in, and in turn, it creates wars and antiness!!",f4094ba4a10
0,The priests' minds should not be on sexual matters but on prayer. The picture looks perverse.,3a3bb0bca3e
0,Amazing how they got that through the Bible Belt. Well done America,0b5a4a31668
0,Have a look at the Sky News Website. Go to the comments under an immigration news story and have a look at them. It's not hard to see why an interest in immigration control is deemed racist - it attracts the 'extremists' who absolutely are racist to the core. These people are the ones who earn the reputation for the reasonable people.,0a92adc2f78
1,Aaron Silverspade Fitzgerald so true! 😊 I support everything u say dude,96217aa60b8
0,Your point is immaterial to this article and my post. I don't recall Muslims en masse immigrating to Scandinavia during the reign of the Vikings and spreading Sharia...,1050056a2bb
1,God loves everyone except for people who carry signs and don't work,c00d5f5b7b8
1,I guess we can thank the Labour party for all this world crisis and migrant problems. I hope corbyn and Co can house some in their homes? Yeah right!,8c814acc339
0,"If we're going to go on about foreigners, especially ones from Europe, then why not start with the upper class hypocrites who live off the state? The Queen is married to a Greek asylum seeker. The Tories and UKIP aren't against immigration. The main reason the Tories voted against a minimum wage was so they can exploit cheap foreign labour from third world countries. They're only against the EU because it has rights for workers such as enough breaks. The Tories and UKIP don't care about Britain and British people. They sold off nearly everything public owned in the 80s to the highest bidders. Then by the early 90s and after much tax that affects the poor the most such as constant VAT increases, and being the first to add tax to household bills, said they were too broke to put any money into what services were left, making then the worst in Europe.",4baf1fc9766
0,Good input pal.,83cdabf9047
0,Why are we as Christians either indignant or surprised at all of this it clearly says in the last days homosexuality as well as other things will be at an unpresident high God does love gay people no more or less than He loves me He might not like some of the things they do nor does he like some of the things I do. Don't for one minute think God uses the same 'scale' of sin as we do I screw up every day from being the person He would want me to be and actually the sadness for me is that there are some non Christians ( in fact quite a few) whose behaviour and attitude towards others are a whole lot better than some Christians I know . So people please think before you post God does not need us to defend Him He is ok to do that himself and thoughtless posts just reinforce the view some people have of us already which is another sadness,49656c01c79
0,Congratulations America for legalising marriage for all! Now let's stop calling it same sex marriage and just refer to it as marriage!,c7c3c32521e
0,Wouldn't it be great to live in a world without borders?,5cb639aeded
0,"Is it segregation for Women to have Women only Gyms, to avoid sexual harassment? If not, why would this be the case? Why would you want to force integration of gay and LGBT elderly people into daily aggression and assault? In the meanwhile this is an actually really good concept.",565fc7a4397
0,"UKIP, obviously!",4778306a165
0,"I don't have any matter with God, or Zeus, or Allah or any other deity. I respect people, not beliefs; they're for debating, even like gay marriage, right now.",6f197872736
0,"solution is in world bank,if you are not aware....yet",cd8f5f0ce14
