,label,text,id,count_chars,count_words,count_sentences,count_emojis,count_at,count_hash,count_words_avg,count_sentences_avg,text_length
322,0,"I'm much much more of a libertarian conservative. I'm very socially liberal, let people be free and happy. Let men in dresses pee where they want, let people carry weapons, smoke weed, speak freely about taboo subject, etc",5d6b3219cc6,222,38,3,0,False,False,4.868421052631579,12.666666666666666,222
326,0,I think trump is a threat to the LGBT community and a hell of a lot more. Why do people back him when hes blatantly lying. A 12 year old should not have that much power,5ac3df9f47f,168,36,3,0,False,False,3.6944444444444446,12.0,168
327,1,It's not anti immigrant sentiments . It's anti islamification of their country you morons. It's not the far right. It's common sense and knowing the real threat that is being made. It's about time the dormant Viking blood within them has awoken,fcc06ab444d,244,42,5,0,False,False,4.833333333333333,8.4,244
334,0,"I still don't understand how the catholic church is still condeming homosexual couples while a significant number of their own are pedophiles, that have frequently been convicted of molesting little children. How do people not see the hypocrisy?!",dd23ae4f224,246,38,3,0,False,False,5.5,13.0,246
336,0,"Have people even looked at immigration statistics? Just as many people leave the UK each year as those who come in. If the UK leaves the EU, the 600,000 brits living in Europe will all have to come home.. How can that many people flood back in to the country when we already have an ""immigration"" problem?",fd85bf4e9c3,305,57,3,0,False,False,4.368421052631579,19.0,305
346,1,"Likewise, I'll leave the same comment as what I did with the girl who wanted to brag about posing naked in yoga, same thing - What does she want? A medal????",b4bad76ecbe,157,31,3,0,False,False,4.096774193548387,10.666666666666666,157
348,0,Kebebasan beragama adalah hak asasi manusia d muka bumi ini. Saling menghormati agar hidup d dunia ini damai dan sejahtera tanpa prasangka. Kasihan mereka yg tdk bisa menerima perbedaan itu. Perbedaan membuat hidup lebih berwarna.... Toleransi kuncinya.,8bd26cb2ee8,253,37,4,0,False,False,5.864864864864865,9.25,253
349,0,"Not true Peter Bayliss. I am not religious but many gay people are because they believe God loves everyone. Modern Christianity which was started in Roman times was created at a time when men and men and women and women were freely married to each other in the same way as men and women. The Romans decided what Christianity was and each generation adapted it to their wants, needs and beliefs. Everyone is free to believe what the wish without being told they don't deserve that belief.",e25bcb59455,487,87,5,0,False,False,4.609195402298851,17.4,487
350,0,"Completely agree. It has nothing to do with people who already have the right to marry, why are they even being asked? Is there anything else we should be consulted on? Maybe vegans should decide if everyone else gets to eat meat? That wouldn't go down well, but somehow this is OK??? It shouldn't be.",e0d8cab4585,301,55,6,0,False,False,4.490909090909091,9.166666666666666,301
351,0,"White supremacy? Are Romanians not white??As for Romanian Gyspsies and their way of life , well let`s say that I would not like to have any of them around.",2ca787cfa10,155,29,3,0,False,False,4.379310344827586,10.0,155
352,1,"This is the voices of a very few idiots and a disgrace for Sweden! We should make a video about all the kickass, awesome and helpful people in Sweden, especially down in Malmö that provides much help for the refugees and even fights the police and politicans when they are destroying the temporary and only home of many refugees and homeless people!",b77f7d8db37,349,62,2,0,False,False,4.645161290322581,31.0,349
355,0,"He's not stating facts though. You know what happened last year in America? Adorable couple of Syrian-Americans and a teen girl were brutally murdered by a white Christian neighbor. Those Syrians - dentistry student and art student - full of hope and smile, are the examples of immigrants too. Read about 2015 Chapel Hill Shooting. You perceive Muslims only as a threat, and that is simply not true, and it has never been true. America has their own social problems, and yes, it has problems with ethnic-based violence and gangs. But guess what? A lot of them descent from Asia, a lot of them are hispanics, a lot of them are of European descent. Russian mobs, drug cartels etc - Americans know a lot about it. And guess what? It's not inherently connected to Islam.",c63847a1216,766,135,12,0,False,False,4.681481481481481,11.25,766
357,1,"we need lots more islamic third world immigration, unchecked and preferable mostly uneducated unaccompanied men. It worked well for Sweden, we should copy them.",3374ab5a2e9,160,24,2,0,False,False,5.708333333333333,12.0,160
371,0,We have been 'educating' against discrimination in its various nefarious forms for decades yet Far Right movements are growing rapidly across Europe whilst here we have Brexit & the USA have Trump! Sadly we are a million miles away from the Utopia that those untouched by discrimination imagine we are living😢,37f8474ab5c,309,51,2,1,False,False,5.078431372549019,25.5,309
374,0,Uh huh. https://www.google.com/amp/thehill.com/blogs/blog-briefing-room/343893-transgender-navy-seal-team-6-member-to-trump-tell-me-to-my-face-im%3famp,7b01b16cb50,151,3,2,0,False,False,49.666666666666664,1.5,151
376,1,http://ic.galegroup.com/ic/ovic/ViewpointsDetailsPage/ViewpointsDetailsWindow?displayGroupName=Viewpoints&zid=a9764475de34e422c34761f9631ce865&action=2&catId=&documentId=GALE%7CEJ3010014234&userGroupName=viva2_tcc&jsid=d04d591dd6a4ce083f01f30163846491 Same -sex marriage is harmful to children,1bf8a262c56,293,8,1,0,False,False,35.75,8.0,293
377,0,"Yes, you can have special homes built for the LBG community. I want homes for people who are interesting and intelligent, don't swear. We can have other homes for Black people, Asian people, disabled people. Lots and lots of homes just tailor made for me and me not forgetting me. We are all human beings whatever our sexual orientation. I suppose it will take many years for the LBG community to have the confidence to accept themselves and not feel the need to keep reminding us of their sexual preferences and orientation. Those who don't accept the LBG community will find it lonely in their old age because they will be in the minority. I'm 73 and hope I never end up in a home. The thought isn't a pleasant one for me and when we are well and fit isn't for anybody. If I do have to then I hope I will be able to enjoy good conversation and laughter with whoever is sitting next to me whatever their sexual orientation and still have the compassion to listen.",b25c8cb0e43,964,179,10,0,False,False,4.391061452513966,17.9,964
